oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WFO2,0.27,SVM,0.833,0.438,0.564,0.122,0.493,0.721,0.686,0.32
WFO2,0.27,KNN,0.798,0.38,0.63,0.173,0.474,0.728,0.715,0.289
WFO2,0.27,LR,0.776,0.337,0.569,0.189,0.423,0.69,0.669,0.333
WFO2,0.27,DT,0.814,0.398,0.564,0.143,0.467,0.71,0.68,0.325
WFO2,0.27,RF,0.872,0.556,0.552,0.074,0.554,0.739,0.692,0.321
WFO2,0.27,LightGBM,0.871,0.551,0.564,0.077,0.557,0.743,0.7,0.313
WFO2,0.27,Adaboost,0.832,0.439,0.591,0.128,0.504,0.732,0.705,0.303
WFO2,0.27,GBDT,0.85,0.484,0.575,0.103,0.525,0.736,0.7,0.31
