oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WGAN,11.48,LR,0.477,0.156,0.673,0.552,0.253,0.561,0.538,0.454
WGAN,11.48,DT,0.244,0.11,0.673,0.821,0.19,0.426,0.283,0.625
WGAN,11.48,RF,0.182,0.138,1.0,0.941,0.243,0.529,0.111,0.666
WGAN,11.48,LightGBM,0.587,0.148,0.449,0.392,0.222,0.529,0.517,0.478
WGAN,11.48,Adaboost,0.472,0.173,0.796,0.577,0.284,0.609,0.552,0.433
WGAN,11.48,GBDT,0.158,0.133,0.98,0.966,0.234,0.507,0.066,0.683
RP,1.5645759105682373,SVM,0.777,0.276,0.429,0.17,0.336,0.629,0.565,0.422
RP,1.5645759105682373,KNN,0.751,0.276,0.551,0.219,0.367,0.666,0.646,0.353
RP,1.5645759105682373,LR,0.724,0.263,0.612,0.259,0.368,0.676,0.67,0.33
RP,1.5645759105682373,DT,0.786,0.254,0.327,0.145,0.286,0.591,0.473,0.487
RP,1.5645759105682373,RF,0.882,0.564,0.449,0.052,0.5,0.698,0.609,0.391
RP,1.5645759105682373,LightGBM,0.882,0.581,0.367,0.04,0.45,0.664,0.531,0.448
RP,1.5645759105682373,Adaboost,0.839,0.383,0.367,0.09,0.375,0.639,0.523,0.452
RP,1.5645759105682373,GBDT,0.847,0.413,0.388,0.083,0.4,0.652,0.545,0.437
Howso,122.47220969200134,SVM,0.662,0.219,0.612,0.33,0.323,0.641,0.64,0.36
Howso,122.47220969200134,KNN,0.7,0.235,0.571,0.281,0.333,0.645,0.637,0.362
Howso,122.47220969200134,LR,0.66,0.221,0.633,0.336,0.328,0.648,0.648,0.352
Howso,122.47220969200134,DT,0.676,0.19,0.449,0.29,0.267,0.579,0.55,0.44
Howso,122.47220969200134,RF,0.727,0.277,0.673,0.265,0.393,0.704,0.703,0.298
Howso,122.47220969200134,LightGBM,0.748,0.304,0.714,0.247,0.427,0.734,0.733,0.267
Howso,122.47220969200134,Adaboost,0.729,0.28,0.673,0.262,0.395,0.706,0.704,0.296
Howso,122.47220969200134,GBDT,0.751,0.284,0.592,0.225,0.384,0.683,0.671,0.33
DS,0.42688632011413574,SVM,0.871,1.0,0.02,0.0,0.04,0.51,0.04,0.693
DS,0.42688632011413574,KNN,0.818,0.194,0.122,0.077,0.15,0.523,0.216,0.623
DS,0.42688632011413574,LR,0.885,0.75,0.184,0.009,0.295,0.587,0.31,0.577
DS,0.42688632011413574,DT,0.81,0.25,0.224,0.102,0.237,0.561,0.359,0.553
DS,0.42688632011413574,RF,0.885,0.75,0.184,0.009,0.295,0.587,0.31,0.577
DS,0.42688632011413574,LightGBM,0.895,0.812,0.265,0.009,0.4,0.628,0.419,0.52
DS,0.42688632011413574,Adaboost,0.871,0.52,0.265,0.037,0.351,0.614,0.416,0.52
DS,0.42688632011413574,GBDT,0.82,0.275,0.224,0.09,0.247,0.567,0.36,0.552
SDV_GC,7.358982086181641,SVM,0.885,1.0,0.122,0.0,0.218,0.561,0.218,0.621
SDV_GC,7.358982086181641,KNN,0.866,0.481,0.265,0.043,0.342,0.611,0.415,0.52
SDV_GC,7.358982086181641,LR,0.866,0.462,0.122,0.022,0.194,0.55,0.218,0.621
SDV_GC,7.358982086181641,DT,0.845,0.404,0.388,0.086,0.396,0.651,0.544,0.437
SDV_GC,7.358982086181641,RF,0.885,0.75,0.184,0.009,0.295,0.587,0.31,0.577
SDV_GC,7.358982086181641,LightGBM,0.89,0.75,0.245,0.012,0.369,0.616,0.392,0.534
SDV_GC,7.358982086181641,Adaboost,0.858,0.429,0.245,0.049,0.312,0.598,0.389,0.535
SDV_GC,7.358982086181641,GBDT,0.871,0.513,0.408,0.059,0.455,0.675,0.569,0.421
SDV_GAN,30.6763117313385,SVM,0.885,0.8,0.163,0.006,0.271,0.579,0.28,0.592
SDV_GAN,30.6763117313385,KNN,0.847,0.318,0.143,0.046,0.197,0.548,0.248,0.607
SDV_GAN,30.6763117313385,LR,0.882,0.692,0.184,0.012,0.29,0.586,0.31,0.577
SDV_GAN,30.6763117313385,DT,0.828,0.353,0.367,0.102,0.36,0.633,0.521,0.453
SDV_GAN,30.6763117313385,RF,0.893,0.765,0.265,0.012,0.394,0.626,0.418,0.52
SDV_GAN,30.6763117313385,LightGBM,0.887,0.733,0.224,0.012,0.344,0.606,0.366,0.548
SDV_GAN,30.6763117313385,Adaboost,0.858,0.417,0.204,0.043,0.274,0.58,0.336,0.564
SDV_GAN,30.6763117313385,GBDT,0.863,0.474,0.367,0.062,0.414,0.653,0.528,0.449
