oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WFO,0.07,SVM,0.485,0.176,0.796,0.562,0.289,0.617,0.565,0.423
WFO,0.07,KNN,0.799,0.345,0.592,0.17,0.436,0.711,0.691,0.313
WFO,0.07,LR,0.365,0.149,0.816,0.704,0.252,0.556,0.435,0.514
WFO,0.07,DT,0.831,0.354,0.347,0.096,0.351,0.626,0.501,0.467
WFO,0.07,RF,0.874,0.533,0.327,0.043,0.405,0.642,0.487,0.477
WFO,0.07,LightGBM,0.866,0.49,0.51,0.08,0.5,0.715,0.656,0.351
WFO,0.07,Adaboost,0.66,0.233,0.694,0.346,0.349,0.674,0.674,0.327
WFO,0.07,GBDT,0.842,0.422,0.551,0.114,0.478,0.718,0.679,0.328
WFO2,0.16,SVM,0.777,0.288,0.469,0.176,0.357,0.647,0.598,0.395
WFO2,0.16,KNN,0.783,0.333,0.653,0.198,0.441,0.728,0.72,0.282
WFO2,0.16,LR,0.713,0.25,0.592,0.269,0.352,0.662,0.654,0.345
WFO2,0.16,DT,0.807,0.311,0.388,0.13,0.345,0.629,0.536,0.443
WFO2,0.16,RF,0.882,0.558,0.49,0.059,0.522,0.716,0.644,0.363
WFO2,0.16,LightGBM,0.893,0.629,0.449,0.04,0.524,0.704,0.612,0.391
WFO2,0.16,Adaboost,0.828,0.381,0.49,0.12,0.429,0.685,0.629,0.371
WFO2,0.16,GBDT,0.845,0.412,0.429,0.093,0.42,0.668,0.582,0.409
