oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.02,SVM,0.756,0.267,0.49,0.204,0.345,0.643,0.607,0.388
ADASYN,0.02,KNN,0.783,0.333,0.653,0.198,0.441,0.728,0.72,0.282
ADASYN,0.02,LR,0.71,0.256,0.633,0.278,0.365,0.677,0.674,0.326
ADASYN,0.02,DT,0.775,0.26,0.388,0.167,0.311,0.611,0.529,0.449
ADASYN,0.02,RF,0.866,0.491,0.551,0.086,0.519,0.732,0.687,0.323
ADASYN,0.02,LightGBM,0.863,0.477,0.429,0.071,0.452,0.679,0.587,0.407
ADASYN,0.02,Adaboost,0.791,0.296,0.429,0.154,0.35,0.637,0.569,0.419
ADASYN,0.02,GBDT,0.834,0.373,0.388,0.099,0.38,0.644,0.542,0.439
BorderlineSMOTE,0.02,SVM,0.761,0.273,0.49,0.198,0.35,0.646,0.608,0.387
BorderlineSMOTE,0.02,KNN,0.799,0.352,0.633,0.176,0.453,0.728,0.716,0.288
BorderlineSMOTE,0.02,LR,0.74,0.278,0.612,0.241,0.382,0.686,0.678,0.323
BorderlineSMOTE,0.02,DT,0.791,0.296,0.429,0.154,0.35,0.637,0.569,0.419
BorderlineSMOTE,0.02,RF,0.877,0.531,0.531,0.071,0.531,0.73,0.675,0.336
BorderlineSMOTE,0.02,LightGBM,0.855,0.444,0.408,0.077,0.426,0.666,0.566,0.422
BorderlineSMOTE,0.02,Adaboost,0.799,0.314,0.449,0.148,0.37,0.65,0.588,0.403
BorderlineSMOTE,0.02,GBDT,0.831,0.375,0.429,0.108,0.4,0.66,0.579,0.411
SVMSMOTE,0.07,SVM,0.85,0.41,0.327,0.071,0.364,0.628,0.483,0.479
SVMSMOTE,0.07,KNN,0.818,0.373,0.571,0.145,0.452,0.713,0.685,0.32
SVMSMOTE,0.07,LR,0.828,0.381,0.49,0.12,0.429,0.685,0.629,0.371
SVMSMOTE,0.07,DT,0.807,0.338,0.49,0.145,0.4,0.672,0.623,0.375
SVMSMOTE,0.07,RF,0.874,0.525,0.429,0.059,0.472,0.685,0.589,0.406
SVMSMOTE,0.07,LightGBM,0.866,0.489,0.469,0.074,0.479,0.698,0.623,0.379
SVMSMOTE,0.07,Adaboost,0.847,0.417,0.408,0.086,0.412,0.661,0.564,0.423
SVMSMOTE,0.07,GBDT,0.839,0.404,0.469,0.105,0.434,0.682,0.616,0.382
SMOTUNED,69.6,SVM,0.716,0.252,0.592,0.265,0.354,0.663,0.656,0.344
SMOTUNED,46.99,KNN,0.71,0.252,0.612,0.275,0.357,0.669,0.664,0.336
SMOTUNED,1194.31,LR,0.721,0.273,0.673,0.272,0.388,0.701,0.7,0.3
SMOTUNED,55.44,DT,0.633,0.19,0.551,0.355,0.283,0.598,0.594,0.405
SMOTUNED,216.72,RF,0.783,0.346,0.735,0.21,0.471,0.762,0.761,0.239
SMOTUNED,175.27,LightGBM,0.786,0.333,0.633,0.191,0.437,0.721,0.71,0.293
SMOTUNED,374.15,Adaboost,0.74,0.278,0.612,0.241,0.382,0.686,0.678,0.323
SMOTUNED,663.39,GBDT,0.767,0.321,0.694,0.222,0.439,0.736,0.733,0.267
DAZZLE,748.6872630119324,SVM,0.869,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,748.6872630119324,KNN,0.847,0.346,0.184,0.052,0.24,0.566,0.308,0.578
DAZZLE,748.6872630119324,LR,0.863,0.462,0.245,0.043,0.32,0.601,0.39,0.535
DAZZLE,748.6872630119324,DT,0.796,0.255,0.286,0.127,0.269,0.58,0.431,0.513
DAZZLE,748.6872630119324,RF,0.885,0.636,0.286,0.025,0.394,0.631,0.442,0.505
DAZZLE,748.6872630119324,LightGBM,0.866,0.48,0.245,0.04,0.324,0.602,0.39,0.535
DAZZLE,748.6872630119324,Adaboost,0.853,0.393,0.224,0.052,0.286,0.586,0.363,0.55
DAZZLE,748.6872630119324,GBDT,0.869,0.5,0.429,0.065,0.462,0.682,0.588,0.407
WGAN,11.58,SVM,0.855,0.0,0.0,0.015,0.0,0.492,0.0,0.707
WGAN,11.58,KNN,0.574,0.173,0.592,0.429,0.267,0.581,0.581,0.419
WGAN,11.58,LR,0.718,0.182,0.327,0.222,0.234,0.552,0.46,0.501
WGAN,11.58,DT,0.332,0.115,0.612,0.71,0.194,0.451,0.394,0.572
WGAN,11.58,RF,0.137,0.132,1.0,0.994,0.233,0.503,0.012,0.703
WGAN,11.58,LightGBM,0.563,0.194,0.735,0.463,0.306,0.636,0.621,0.377
WGAN,11.58,Adaboost,0.743,0.138,0.184,0.173,0.158,0.505,0.301,0.59
WGAN,11.58,GBDT,0.241,0.145,0.98,0.87,0.253,0.555,0.229,0.616
RP,1.5186007022857666,SVM,0.735,0.25,0.51,0.231,0.336,0.639,0.613,0.383
RP,1.5186007022857666,KNN,0.802,0.349,0.592,0.167,0.439,0.713,0.692,0.312
RP,1.5186007022857666,LR,0.702,0.25,0.633,0.287,0.358,0.673,0.67,0.33
RP,1.5186007022857666,DT,0.794,0.3,0.429,0.151,0.353,0.639,0.57,0.418
RP,1.5186007022857666,RF,0.866,0.49,0.49,0.077,0.49,0.706,0.64,0.365
RP,1.5186007022857666,LightGBM,0.858,0.455,0.408,0.074,0.43,0.667,0.567,0.422
RP,1.5186007022857666,Adaboost,0.796,0.299,0.408,0.145,0.345,0.632,0.553,0.431
RP,1.5186007022857666,GBDT,0.842,0.419,0.531,0.111,0.468,0.71,0.665,0.341
Howso,126.97103905677795,SVM,0.702,0.275,0.776,0.309,0.406,0.733,0.731,0.27
Howso,126.97103905677795,KNN,0.649,0.219,0.653,0.352,0.328,0.651,0.651,0.349
Howso,126.97103905677795,LR,0.681,0.254,0.735,0.327,0.377,0.704,0.702,0.298
Howso,126.97103905677795,DT,0.662,0.227,0.653,0.336,0.337,0.658,0.658,0.342
Howso,126.97103905677795,RF,0.713,0.29,0.816,0.302,0.428,0.757,0.752,0.25
Howso,126.97103905677795,LightGBM,0.718,0.281,0.735,0.284,0.407,0.725,0.725,0.275
Howso,126.97103905677795,Adaboost,0.713,0.273,0.714,0.287,0.395,0.714,0.714,0.286
Howso,126.97103905677795,GBDT,0.748,0.301,0.694,0.244,0.42,0.725,0.724,0.277
DS,0.4371175765991211,SVM,0.877,1.0,0.061,0.0,0.115,0.531,0.115,0.664
DS,0.4371175765991211,KNN,0.855,0.424,0.286,0.059,0.341,0.614,0.438,0.507
DS,0.4371175765991211,LR,0.882,0.692,0.184,0.012,0.29,0.586,0.31,0.577
DS,0.4371175765991211,DT,0.799,0.283,0.347,0.133,0.312,0.607,0.496,0.471
DS,0.4371175765991211,RF,0.879,0.583,0.286,0.031,0.384,0.627,0.441,0.506
DS,0.4371175765991211,LightGBM,0.869,0.5,0.306,0.046,0.38,0.63,0.463,0.492
DS,0.4371175765991211,Adaboost,0.855,0.407,0.224,0.049,0.289,0.588,0.363,0.549
DS,0.4371175765991211,GBDT,0.828,0.368,0.429,0.111,0.396,0.659,0.578,0.412
SDV_GC,7.642850399017334,SVM,0.885,0.8,0.163,0.006,0.271,0.579,0.28,0.592
SDV_GC,7.642850399017334,KNN,0.855,0.424,0.286,0.059,0.341,0.614,0.438,0.507
SDV_GC,7.642850399017334,LR,0.887,0.706,0.245,0.015,0.364,0.615,0.392,0.534
SDV_GC,7.642850399017334,DT,0.812,0.322,0.388,0.123,0.352,0.632,0.538,0.442
SDV_GC,7.642850399017334,RF,0.871,0.522,0.245,0.034,0.333,0.605,0.391,0.534
SDV_GC,7.642850399017334,LightGBM,0.874,0.536,0.306,0.04,0.39,0.633,0.464,0.491
SDV_GC,7.642850399017334,Adaboost,0.847,0.346,0.184,0.052,0.24,0.566,0.308,0.578
SDV_GC,7.642850399017334,GBDT,0.861,0.457,0.327,0.059,0.381,0.634,0.485,0.478
SDV_GAN,30.822978019714355,SVM,0.882,0.727,0.163,0.009,0.267,0.577,0.28,0.592
SDV_GAN,30.822978019714355,KNN,0.858,0.441,0.306,0.059,0.361,0.624,0.462,0.492
SDV_GAN,30.822978019714355,LR,0.874,0.571,0.163,0.019,0.254,0.572,0.28,0.592
SDV_GAN,30.822978019714355,DT,0.788,0.273,0.367,0.148,0.313,0.61,0.513,0.459
SDV_GAN,30.822978019714355,RF,0.882,0.619,0.265,0.025,0.371,0.62,0.417,0.52
SDV_GAN,30.822978019714355,LightGBM,0.877,0.556,0.306,0.037,0.395,0.635,0.465,0.491
SDV_GAN,30.822978019714355,Adaboost,0.847,0.375,0.245,0.062,0.296,0.592,0.388,0.536
SDV_GAN,30.822978019714355,GBDT,0.847,0.409,0.367,0.08,0.387,0.644,0.525,0.451
