oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DS,0.4295997619628906,Adaboost,0.85,0.36,0.184,0.049,0.243,0.567,0.308,0.578
DS,0.4295997619628906,GBDT,0.861,0.459,0.347,0.062,0.395,0.643,0.507,0.464
SDV_GC,7.528791666030884,SVM,0.871,0.556,0.102,0.012,0.172,0.545,0.185,0.635
SDV_GC,7.528791666030884,KNN,0.861,0.448,0.265,0.049,0.333,0.608,0.415,0.521
SDV_GC,7.528791666030884,LR,0.885,0.714,0.204,0.012,0.317,0.596,0.338,0.563
SDV_GC,7.528791666030884,DT,0.82,0.327,0.347,0.108,0.337,0.619,0.5,0.468
SDV_GC,7.528791666030884,RF,0.885,0.625,0.306,0.028,0.411,0.639,0.466,0.491
SDV_GC,7.528791666030884,LightGBM,0.879,0.577,0.306,0.034,0.4,0.636,0.465,0.491
SDV_GC,7.528791666030884,Adaboost,0.866,0.48,0.245,0.04,0.324,0.602,0.39,0.535
SDV_GC,7.528791666030884,GBDT,0.853,0.417,0.306,0.065,0.353,0.621,0.461,0.493
SDV_GAN,30.7364604473114,SVM,0.866,0.467,0.143,0.025,0.219,0.559,0.249,0.606
SDV_GAN,30.7364604473114,KNN,0.855,0.4,0.204,0.046,0.27,0.579,0.336,0.564
SDV_GAN,30.7364604473114,LR,0.869,0.5,0.143,0.022,0.222,0.561,0.249,0.606
SDV_GAN,30.7364604473114,DT,0.812,0.322,0.388,0.123,0.352,0.632,0.538,0.442
SDV_GAN,30.7364604473114,RF,0.882,0.6,0.306,0.031,0.405,0.638,0.465,0.491
SDV_GAN,30.7364604473114,LightGBM,0.877,0.571,0.245,0.028,0.343,0.609,0.391,0.534
SDV_GAN,30.7364604473114,Adaboost,0.853,0.4,0.245,0.056,0.304,0.595,0.389,0.535
SDV_GAN,30.7364604473114,GBDT,0.861,0.457,0.327,0.059,0.381,0.634,0.485,0.478
