oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Howso,88.92826461791992,GBDT,0.78,0.479,0.829,0.233,0.607,0.798,0.797,0.204
DS,0.35013675689697266,SVM,0.845,0.812,0.317,0.019,0.456,0.649,0.479,0.483
DS,0.35013675689697266,KNN,0.83,0.64,0.39,0.057,0.485,0.667,0.552,0.433
DS,0.35013675689697266,LR,0.885,0.846,0.537,0.025,0.657,0.756,0.692,0.328
DS,0.35013675689697266,DT,0.8,0.512,0.512,0.126,0.512,0.693,0.646,0.356
DS,0.35013675689697266,RF,0.865,0.792,0.463,0.031,0.585,0.716,0.627,0.38
DS,0.35013675689697266,LightGBM,0.865,0.769,0.488,0.038,0.597,0.725,0.647,0.363
DS,0.35013675689697266,Adaboost,0.865,0.719,0.561,0.057,0.63,0.752,0.704,0.313
DS,0.35013675689697266,GBDT,0.85,0.667,0.537,0.069,0.595,0.734,0.681,0.331
SDV_GC,7.050937175750732,SVM,0.86,0.81,0.415,0.025,0.548,0.695,0.582,0.414
SDV_GC,7.050937175750732,KNN,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
SDV_GC,7.050937175750732,LR,0.885,0.846,0.537,0.025,0.657,0.756,0.692,0.328
SDV_GC,7.050937175750732,DT,0.815,0.548,0.561,0.119,0.554,0.721,0.685,0.322
SDV_GC,7.050937175750732,RF,0.88,0.815,0.537,0.031,0.647,0.753,0.691,0.328
SDV_GC,7.050937175750732,LightGBM,0.875,0.808,0.512,0.031,0.627,0.74,0.67,0.346
SDV_GC,7.050937175750732,Adaboost,0.88,0.743,0.634,0.057,0.684,0.789,0.758,0.262
SDV_GC,7.050937175750732,GBDT,0.87,0.727,0.585,0.057,0.649,0.764,0.722,0.296
SDV_GAN,31.00700092315674,SVM,0.835,0.667,0.39,0.05,0.492,0.67,0.553,0.433
SDV_GAN,31.00700092315674,KNN,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_GAN,31.00700092315674,LR,0.88,0.815,0.537,0.031,0.647,0.753,0.691,0.328
SDV_GAN,31.00700092315674,DT,0.78,0.469,0.561,0.164,0.511,0.699,0.672,0.331
SDV_GAN,31.00700092315674,RF,0.87,0.778,0.512,0.038,0.618,0.737,0.669,0.346
SDV_GAN,31.00700092315674,LightGBM,0.87,0.8,0.488,0.031,0.606,0.728,0.649,0.363
SDV_GAN,31.00700092315674,Adaboost,0.87,0.703,0.634,0.069,0.667,0.782,0.754,0.263
SDV_GAN,31.00700092315674,GBDT,0.86,0.724,0.512,0.05,0.6,0.731,0.665,0.347
