oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.0,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
ADASYN,0.01,SVM,0.803,0.025,0.4,0.192,0.047,0.604,0.535,0.445
ADASYN,0.01,KNN,0.91,0.0,0.0,0.079,0.0,0.461,0.0,0.709
ADASYN,0.01,LR,0.777,0.022,0.4,0.219,0.042,0.591,0.529,0.452
ADASYN,0.01,DT,0.947,0.053,0.2,0.044,0.083,0.578,0.331,0.567
ADASYN,0.01,RF,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
ADASYN,0.01,LightGBM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
ADASYN,0.01,Adaboost,0.922,0.034,0.2,0.069,0.059,0.566,0.329,0.568
ADASYN,0.01,GBDT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
BorderlineSMOTE,0.01,SVM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
BorderlineSMOTE,0.01,KNN,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
BorderlineSMOTE,0.01,LR,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
BorderlineSMOTE,0.01,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
BorderlineSMOTE,0.01,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
BorderlineSMOTE,0.01,GBDT,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SVMSMOTE,0.02,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.02,KNN,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.02,LR,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
SVMSMOTE,0.02,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.02,RF,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.02,LightGBM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.02,Adaboost,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SVMSMOTE,0.02,GBDT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SMOTUNED,16.36,SVM,0.84,0.031,0.4,0.155,0.057,0.623,0.543,0.438
SMOTUNED,17.87,KNN,0.871,0.0,0.0,0.118,0.0,0.441,0.0,0.712
SMOTUNED,27.5,LR,0.847,0.032,0.4,0.147,0.06,0.626,0.545,0.437
SMOTUNED,8.69,DT,0.726,0.009,0.2,0.268,0.017,0.466,0.314,0.597
SMOTUNED,154.29,RF,0.874,0.02,0.2,0.118,0.037,0.541,0.326,0.572
SMOTUNED,44.4,LightGBM,0.91,0.0,0.0,0.079,0.0,0.461,0.0,0.709
SMOTUNED,127.66,Adaboost,0.813,0.014,0.2,0.179,0.025,0.51,0.322,0.58
SMOTUNED,127.58,GBDT,0.806,0.025,0.4,0.189,0.048,0.605,0.536,0.445
DAZZLE,369.57544469833374,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,369.57544469833374,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,369.57544469833374,LR,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,369.57544469833374,DT,0.985,0.4,0.4,0.007,0.4,0.696,0.57,0.424
DAZZLE,369.57544469833374,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,369.57544469833374,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,369.57544469833374,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,369.57544469833374,GBDT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,3.66,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.66,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,3.66,LR,0.058,0.013,1.0,0.953,0.025,0.523,0.089,0.674
WGAN,3.66,DT,0.757,0.02,0.4,0.238,0.038,0.581,0.525,0.457
WGAN,3.66,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.66,LightGBM,0.874,0.02,0.2,0.118,0.037,0.541,0.326,0.572
WGAN,3.66,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.66,GBDT,0.845,0.016,0.2,0.147,0.03,0.526,0.324,0.575
RP,0.35776710510253906,SVM,0.811,0.038,0.6,0.187,0.071,0.707,0.691,0.312
RP,0.35776710510253906,KNN,0.954,0.062,0.2,0.037,0.095,0.582,0.331,0.566
RP,0.35776710510253906,LR,0.777,0.022,0.4,0.219,0.042,0.591,0.529,0.452
RP,0.35776710510253906,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
RP,0.35776710510253906,RF,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
RP,0.35776710510253906,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
RP,0.35776710510253906,Adaboost,0.966,0.091,0.2,0.025,0.125,0.588,0.332,0.566
RP,0.35776710510253906,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
Howso,23.686754941940308,SVM,0.74,0.019,0.4,0.256,0.036,0.572,0.52,0.461
Howso,23.686754941940308,KNN,0.888,0.023,0.2,0.103,0.042,0.548,0.327,0.57
Howso,23.686754941940308,LR,0.774,0.022,0.4,0.221,0.041,0.589,0.529,0.452
Howso,23.686754941940308,DT,0.869,0.02,0.2,0.123,0.036,0.539,0.326,0.572
Howso,23.686754941940308,RF,0.915,0.059,0.4,0.079,0.103,0.661,0.558,0.428
Howso,23.686754941940308,LightGBM,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
Howso,23.686754941940308,Adaboost,0.891,0.024,0.2,0.101,0.043,0.55,0.327,0.57
Howso,23.686754941940308,GBDT,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
DS,0.07446146011352539,SVM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.07446146011352539,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.07446146011352539,LR,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.07446146011352539,DT,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
DS,0.07446146011352539,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.07446146011352539,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.07446146011352539,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.07446146011352539,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,1.0188298225402832,SVM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,1.0188298225402832,KNN,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_GC,1.0188298225402832,LR,0.939,0.0,0.0,0.049,0.0,0.475,0.0,0.708
SDV_GC,1.0188298225402832,DT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,1.0188298225402832,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,1.0188298225402832,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,1.0188298225402832,Adaboost,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,1.0188298225402832,GBDT,0.954,0.062,0.2,0.037,0.095,0.582,0.331,0.566
SDV_GAN,6.657611846923828,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,6.657611846923828,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,6.657611846923828,LR,0.927,0.037,0.2,0.064,0.062,0.568,0.33,0.567
SDV_GAN,6.657611846923828,DT,0.956,0.158,0.6,0.039,0.25,0.78,0.739,0.284
SDV_GAN,6.657611846923828,RF,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GAN,6.657611846923828,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,6.657611846923828,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,6.657611846923828,GBDT,0.964,0.083,0.2,0.027,0.118,0.586,0.332,0.566
