oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
RP,0.3093259334564209,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
Howso,23.16525387763977,SVM,0.847,0.017,0.2,0.145,0.031,0.528,0.324,0.575
Howso,23.16525387763977,KNN,0.927,0.0,0.0,0.061,0.0,0.469,0.0,0.708
Howso,23.16525387763977,LR,0.813,0.038,0.6,0.184,0.072,0.708,0.691,0.311
Howso,23.16525387763977,DT,0.881,0.042,0.4,0.113,0.075,0.643,0.551,0.432
Howso,23.16525387763977,RF,0.922,0.034,0.2,0.069,0.059,0.566,0.329,0.568
Howso,23.16525387763977,LightGBM,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
Howso,23.16525387763977,Adaboost,0.886,0.023,0.2,0.106,0.041,0.547,0.327,0.571
Howso,23.16525387763977,GBDT,0.934,0.0,0.0,0.054,0.0,0.473,0.0,0.708
DS,0.06420707702636719,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06420707702636719,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.06420707702636719,LR,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06420707702636719,DT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
DS,0.06420707702636719,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.06420707702636719,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.06420707702636719,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.06420707702636719,GBDT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,1.0150439739227295,SVM,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
SDV_GC,1.0150439739227295,KNN,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,1.0150439739227295,LR,0.934,0.0,0.0,0.054,0.0,0.473,0.0,0.708
SDV_GC,1.0150439739227295,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,1.0150439739227295,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GC,1.0150439739227295,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,1.0150439739227295,Adaboost,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GC,1.0150439739227295,GBDT,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,7.003954887390137,SVM,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,7.003954887390137,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SDV_GAN,7.003954887390137,LR,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
SDV_GAN,7.003954887390137,DT,0.949,0.056,0.2,0.042,0.087,0.579,0.331,0.566
SDV_GAN,7.003954887390137,RF,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,7.003954887390137,LightGBM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_GAN,7.003954887390137,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GAN,7.003954887390137,GBDT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
