oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WFO,0.02,SVM,0.563,0.011,0.4,0.435,0.022,0.483,0.468,0.524
WFO,0.02,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
WFO,0.02,LR,0.158,0.014,1.0,0.853,0.028,0.574,0.257,0.603
WFO,0.02,DT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
WFO,0.02,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WFO,0.02,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WFO,0.02,Adaboost,0.932,0.04,0.2,0.059,0.067,0.571,0.33,0.567
WFO,0.02,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
WFO2,0.26,SVM,0.769,0.0,0.0,0.221,0.0,0.389,0.0,0.724
WFO2,0.26,KNN,0.937,0.043,0.2,0.054,0.071,0.573,0.33,0.567
WFO2,0.26,LR,0.769,0.05,1.0,0.233,0.095,0.883,0.868,0.165
WFO2,0.26,DT,0.925,0.0,0.0,0.064,0.0,0.468,0.0,0.709
WFO2,0.26,RF,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
WFO2,0.26,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WFO2,0.26,Adaboost,0.93,0.0,0.0,0.059,0.0,0.471,0.0,0.708
WFO2,0.26,GBDT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
